tweet_id	label
1076904524420399104	0
680880616351596548	0
1288114016666099722	0
1204062216028381191	0
1247297655971201030	0
1292104639924535301	0
1058398231577669634	0
1242664178252255236	0
561993208709009410	0
771894245862969344	0
898012750668025858	0
1310062900267057158	0
928312269259276290	0
1259339926203592707	0
1279496214254358533	0
922656764411236352	0
679095953941393408	0
1262496306892849155	0
1007333038961799168	0
1265532493161250820	0
1263289876696498181	0
736938872232280064	0
1255470635825999876	0
1055379186137923584	0
1132319894840729602	0
750134993020710917	0
919153059824943111	0
907399349625397254	0
969903053464834050	0
412076334295154688	0
1145391716150763523	0
1055006423795593216	0
1012365577166446599	0
494952140792532993	0
922102925492674563	0
828037230052704257	0
569082324706570241	0
1253344240261873671	0
1199545084871663623	0
929706870184579072	0
1279513684465922051	0
1079765748744998915	0
1138527379847036934	0
1317820820375339015	0
1268682340798287879	0
1189153539341328386	0
942793048999825415	0
1259270003163095044	0
620563325508829188	0
1262693285245734915	0
768238332044161024	0
1262779759869771779	0
998608865078886402	0
1288874147087605762	0
646997896844316673	0
796377178493612032	0
1038654323092324356	0
1257005366983999495	0
762441132940808192	0
1262762817444143107	0
1273307377656369159	0
1188820746069577729	0
1285763899627900934	0
929526631714004993	0
1179866206578380803	0
1073990587911729153	0
1248720256664850439	0
968330472987287555	0
598133702548328448	0
1152565039322345475	0
776154292961026049	0
1063165141448044551	0
1248755671258017797	0
1040724499984015363	0
1284927549492133894	0
1249017944853667842	0
1154200851868717062	0
1115003853940908039	0
1001107285895139330	0
1275233107436875782	0
656230253287882756	0
1122352708567150599	0
872461626213117952	1
1057027814782853122	1
1215433053608271879	0
1257481749543583748	0
707004927063810051	0
1289713921574617088	0
1055777714932568066	0
916496470655635456	0
768620576730513408	0
1255819154403229696	0
1006969867508035584	0
1246399046425538561	0
1294527208170692608	0
1131713188746145798	0
1230222831100813317	0
1203498487297560576	0
962316171277058054	0
907599236941967362	0
565079699345272833	0
660850969207570432	0
1194685552215375883	0
900664914125213699	0
1237073613104320518	0
1283558313339179009	0
1256342245474816006	0
1249010993503571973	0
1297660114263060487	0
474888275690528768	0
1291413237309870083	0
950772140709736455	0
1287024962474086406	0
1190291484534140928	0
1244302151515549703	0
1246482111852404741	0
1020340728457768966	0
1288167810628124672	0
1259836135603417091	0
1262876134909382660	0
995975251098910723	0
1002629219766108167	0
1247310360480186371	0
1283374394493087747	0
1247506968274702338	0
933222822075174918	0
1262815267563896837	0
1274017297183707138	0
1178634561917460484	0
1024089247786184704	0
883097772261601280	0
879347255479869443	0
868946515368214532	0
772996321246445572	0
1116378838877888519	0
1301963174967750658	1
1162875148841693189	0
1202048729320062977	0
800486311320846337	0
673759556464336897	0
1310989142508089350	0
1263979043445243906	0
1232674384663347204	0
1032220162219495424	0
942864495814340608	0
1289946478983540739	0
1223403150855544832	0
1229474283388329984	0
1081653614114938881	0
1251678300679933957	0
1281648214945353729	0
887539871363018752	0
1079230335047684099	0
876943603582500864	0
1029544229029257221	0
1290502613847298054	0
1235767583690932231	0
900565758459170820	0
644317251273777153	0
868057265319927808	0
867283699980783617	0
1314599092442537985	0
878976493996650498	0
1160730636413366274	0
1221487526097182727	0
872448011351330816	0
1257078927509553153	0
1190262605434232832	0
957261065666158598	0
1251468018418356230	0
1312759707774455811	0
1002477668426657798	0
1213653899678236675	0
1300651230130102273	0
775069247026434052	0
1006297853365506060	0
1279338505315905543	0
1245431463304183811	0
732190437503578116	0
327948392003166208	0
560409942297833474	0
1215422068709298182	0
804751052776030208	1
962928292343947267	0
1163825695593771009	0
1289656097939181569	0
910160456584765441	0
971857566371340291	0
644505531290357760	0
859999459610177536	0
1076960146499268613	0
1273771291967918085	0
993054461877784582	0
653751748746735616	0
862396352294158340	0
1092274475297591303	0
452522414811783168	1
1204405589251506181	0
1149915603651715079	0
1247283953003888646	0
943865824095465475	0
1291220806895374340	0
1007109222729965568	0
1329958866407317511	0
1105909338340765703	0
962715515792719878	0
1242156558546501636	0
814479674348896256	0
1031111258680963072	0
931622030851629061	0
1259716194967445506	0
459387650995404800	0
916035013618970629	0
576333486195232768	0
1288626076596473860	0
827731888290807808	0
1245367560104787969	0
1117927819722539013	0
1005016453379223552	0
1286443092724375556	0
932143184670482433	0
939584127854051329	0
1304093720816615424	0
1252769201061793794	0
1262550741581004804	0
1242101736959074308	0
1279488170707558403	0
909984630589321216	0
901817318556278785	0
968230549721673728	0
1257305734544453643	0
1337658935205978119	0
1195375007867772931	0
1172503189523853313	0
1273321949087793155	0
1266692184096542725	0
913109194471088128	0
781233219823894528	0
901052422637981700	0
1304125375883157510	0
1270384272780779522	0
1174029912807804933	0
1257336494102110212	0
1292164338678222855	0
1229258559151583235	0
1251122349673512966	0
1274802936628076555	0
1247980099279949827	0
1279070142559744006	0
1031682857620701191	0
1116924526967906308	0
1076952752364929030	0
1212835874712494086	0
1242162643265302531	0
657023748894158851	0
1260626414216282119	0
951583702433325061	1
1272884424422670342	1
692536857175924736	0
717235001398571009	0
1267143057771618304	0
1090424480466456577	0
896891710776647680	0
806074697821618176	1
1313988318556827649	0
1304878752887967747	0
943732043543928832	0
1246539993977434114	0
829442560150093824	0
1099635997413961733	0
1288092613195837447	0
1123976103549337604	0
